onset	duration	pict	response
0.0	2.6670	pict36_1.JPG	4
16.0	5.4669	pict69_1.JPG	2
32.0	2.5668	pict49_1.JPG	1
48.0	3.5835	pict12_1.JPG	4
64.0	5.8837	pict11_1.JPG	3
80.0	7.7666	pict53_1.JPG	3
96.0	5.2502	pict54_1.JPG	2
112.0	4.4667	pict60_1.JPG	2
128.0	4.0169	pict37_1.JPG	2
144.0	3.8502	pict64_1.JPG	1
160.0	3.6840	pict25_1.JPG	4
176.0	3.6167	pict66_1.JPG	1
192.0	5.9167	pict65_1.JPG	2
208.0	2.6668	pict44_1.JPG	1
224.0	5.1334	pict57_1.JPG	3
240.0	4.5000	pict35_1.JPG	4
256.0	2.2333	pict33_1.JPG	4
272.0	2.1835	pict41_1.JPG	1
